"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name"
"2025-06-18","User30","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User133","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User58","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User85","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User133","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User82","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User133","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User47","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User133","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User216","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User77","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User82","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User77","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User216","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User77","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User216","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User133","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User58","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User58","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User58","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User133","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User85","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User177","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User133","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User216","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User106","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User114","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User92","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User92","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User157","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User202","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User129","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User129","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User129","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User129","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User10","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User10","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User18","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User18","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User69","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User18","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User89","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User3","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User18","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User175","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User18","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User18","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User67","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User67","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User67","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User27","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User3","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User3","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User18","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User127","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User209","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User64","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User127","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User64","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User4","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User4","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User4","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User180","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User65","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User131","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User65","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User40","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User62","copilot","copilot_premium_request","claude-3.7-sonnet-thought","1.25","requests","0.04","0.05000000000000000","0","0.05000000000000000","False","300","",""
"2025-06-18","User51","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User101","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User40","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User40","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User89","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User89","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User198","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User112","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User198","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User198","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User85","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User89","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User85","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User85","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User85","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User84","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User39","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User120","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User39","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User50","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User50","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User50","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User50","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User137","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User120","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User120","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User39","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User120","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User39","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User223","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User120","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User120","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User120","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User120","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User223","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User136","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User136","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User136","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User136","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User136","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User223","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User136","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User136","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User136","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User136","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User120","copilot","copilot_premium_request","GPT-4o","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User136","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User136","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User120","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User47","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User47","copilot","copilot_premium_request","GPT-4.1","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.5","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.5","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.5","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.5","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.5","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.5","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.5","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.5","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.5","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
"2025-06-18","User215","copilot","copilot_premium_request","Claude Sonnet 3.7","1","requests","0.04","0.04000000000000000","0","0.04000000000000000","False","300","",""
